0.704178	7.683104E-3	1.044371E+0
0.704180	5.831554E-1	1.272887E+0
0.704182	1.123869E+0	1.419974E+0
0.704184	1.592166E+0	1.478552E+0
0.704186	1.960046E+0	1.446688E+0
0.704188	2.207230E+0	1.325671E+0
0.704190	2.314408E+0	1.120650E+0
0.704192	2.275142E+0	8.428908E-1
0.704194	2.093937E+0	5.129915E-1
0.704196	1.780129E+0	1.499418E-1
0.704198	1.354960E+0	-2.176134E-1
0.704200	8.416033E-1	-5.739033E-1
0.704202	2.767517E-1	-8.909271E-1
0.704204	-3.009730E-1	-1.155811E+0
0.704206	-8.655008E-1	-1.346990E+0
0.704208	-1.372738E+0	-1.451914E+0
0.704210	-1.797904E+0	-1.466719E+0
0.704212	-2.108490E+0	-1.391728E+0
0.704214	-2.286473E+0	-1.230158E+0
0.704216	-2.318658E+0	-9.874825E-1
0.704218	-2.207942E+0	-6.810799E-1
0.704220	-1.960760E+0	-3.318708E-1
0.704222	-1.588379E+0	3.536239E-2
0.704224	-1.114292E+0	4.029179E-1
0.704226	-5.726159E-1	7.411852E-1
0.704228	9.614218E-3	1.034715E+0
0.704230	5.828335E-1	1.264841E+0
0.704232	1.123547E+0	1.413537E+0
0.704234	1.592166E+0	1.474046E+0
0.704236	1.961977E+0	1.442504E+0
0.704238	2.207874E+0	1.321165E+0
0.704240	2.314730E+0	1.118397E+0
0.704242	2.275786E+0	8.390285E-1
0.704244	2.095225E+0	5.094511E-1
0.704246	1.779807E+0	1.492981E-1
0.704248	1.355282E+0	-2.205100E-1
0.704250	8.406378E-1	-5.732596E-1
0.704252	2.786828E-1	-8.918927E-1
0.704254	-2.993638E-1	-1.156776E+0
0.704256	-8.651790E-1	-1.348600E+0
0.704258	-1.373704E+0	-1.453845E+0
0.704260	-1.798547E+0	-1.468328E+0
0.704262	-2.107846E+0	-1.391084E+0
0.704264	-2.284864E+0	-1.231446E+0
0.704266	-2.319624E+0	-9.874825E-1
0.704268	-2.209873E+0	-6.801144E-1
0.704270	-1.961082E+0	-3.331582E-1
0.704272	-1.585160E+0	3.600610E-2
0.704274	-1.113326E+0	4.003430E-1
0.704276	-5.690756E-1	7.418289E-1
0.704278	9.614218E-3	1.034393E+0
0.704280	5.828335E-1	1.264197E+0
0.704282	1.123869E+0	1.412893E+0
0.704284	1.592488E+0	1.472436E+0
0.704286	1.960689E+0	1.441538E+0
0.704288	2.206909E+0	1.321809E+0
0.704290	2.314408E+0	1.117432E+0
0.704292	2.274820E+0	8.396722E-1
0.704294	2.092650E+0	5.110604E-1
0.704296	1.780773E+0	1.499418E-1
0.704298	1.354638E+0	-2.208319E-1
0.704300	8.438563E-1	-5.748689E-1
0.704302	2.783609E-1	-8.896397E-1
0.704304	-2.996856E-1	-1.156776E+0
0.704306	-8.642134E-1	-1.349243E+0
0.704308	-1.373060E+0	-1.455776E+0
0.704310	-1.798226E+0	-1.467041E+0
0.704312	-2.107524E+0	-1.393659E+0
0.704314	-2.284864E+0	-1.229837E+0
0.704316	-2.320589E+0	-9.871607E-1
0.704318	-2.208585E+0	-6.814018E-1
0.704320	-1.960117E+0	-3.321926E-1
0.704322	-1.586448E+0	3.407499E-2
0.704324	-1.114614E+0	4.009867E-1
0.704326	-5.706848E-1	7.415070E-1
0.704328	8.970513E-3	1.033428E+0
0.704330	5.828335E-1	1.263231E+0
0.704332	1.122903E+0	1.413537E+0
0.704334	1.594741E+0	1.471793E+0
0.704336	1.962621E+0	1.441217E+0
0.704338	2.208196E+0	1.322452E+0
0.704340	2.315696E+0	1.116144E+0
0.704342	2.275142E+0	8.403159E-1
0.704344	2.092972E+0	5.123478E-1
0.704346	1.780773E+0	1.483325E-1
0.704348	1.356247E+0	-2.208319E-1
0.704350	8.432126E-1	-5.748689E-1
0.704352	2.799702E-1	-8.893179E-1
0.704354	-3.006512E-1	-1.157098E+0
0.704356	-8.626042E-1	-1.347634E+0
0.704358	-1.372417E+0	-1.454167E+0
0.704360	-1.797904E+0	-1.469616E+0
0.704362	-2.106559E+0	-1.394624E+0
0.704364	-2.285508E+0	-1.228549E+0
0.704366	-2.319946E+0	-9.881262E-1
0.704368	-2.210195E+0	-6.814018E-1
0.704370	-1.958829E+0	-3.328364E-1
0.704372	-1.586126E+0	3.729351E-2
0.704374	-1.114614E+0	4.009867E-1
0.704376	-5.703630E-1	7.402196E-1
0.704378	6.717548E-3	1.034072E+0
0.704380	5.818680E-1	1.263875E+0
0.704382	1.123547E+0	1.412893E+0
0.704384	1.593132E+0	1.473402E+0
0.704386	1.961655E+0	1.442826E+0
0.704388	2.205943E+0	1.321809E+0
0.704390	2.315374E+0	1.116788E+0
0.704392	2.274820E+0	8.419252E-1
0.704394	2.094259E+0	5.117041E-1
0.704396	1.781095E+0	1.496200E-1
0.704398	1.357535E+0	-2.201882E-1
0.704400	8.435345E-1	-5.735815E-1
0.704402	2.790046E-1	-8.912490E-1
0.704404	-2.993638E-1	-1.155167E+0
0.704406	-8.661445E-1	-1.348921E+0
0.704408	-1.374348E+0	-1.453845E+0
0.704410	-1.796938E+0	-1.469294E+0
0.704412	-2.107524E+0	-1.394302E+0
0.704414	-2.287117E+0	-1.230802E+0
0.704416	-2.320268E+0	-9.861951E-1
0.704418	-2.209873E+0	-6.826892E-1
0.704420	-1.960117E+0	-3.321926E-1
0.704422	-1.587413E+0	3.504054E-2
0.704424	-1.113648E+0	4.009867E-1
0.704426	-5.710067E-1	7.408633E-1
0.704428	5.751991E-3	1.033106E+0
0.704430	5.825117E-1	1.263875E+0
0.704432	1.124191E+0	1.413537E+0
0.704434	1.591844E+0	1.473402E+0
0.704436	1.962299E+0	1.441217E+0
0.704438	2.206587E+0	1.319878E+0
0.704440	2.315696E+0	1.116788E+0
0.704442	2.274820E+0	8.419252E-1
0.704444	2.095225E+0	5.117041E-1
0.704446	1.781416E+0	1.518729E-1
0.704448	1.355603E+0	-2.172915E-1
0.704450	8.445000E-1	-5.726159E-1
0.704452	2.786828E-1	-8.902834E-1
0.704454	-2.983982E-1	-1.156133E+0
0.704456	-8.635697E-1	-1.347634E+0
0.704458	-1.373060E+0	-1.453845E+0
0.704460	-1.796294E+0	-1.468650E+0
0.704462	-2.107846E+0	-1.391084E+0
0.704464	-2.285508E+0	-1.229515E+0
0.704466	-2.319624E+0	-9.874825E-1
0.704468	-2.207620E+0	-6.830110E-1
0.704470	-1.959795E+0	-3.315489E-1
0.704472	-1.588701E+0	3.439684E-2
0.704474	-1.115579E+0	4.003430E-1
0.704476	-5.719722E-1	7.415070E-1
0.704478	7.683104E-3	1.035037E+0
0.704480	5.821898E-1	1.262909E+0
0.704482	1.123869E+0	1.412893E+0
0.704484	1.592166E+0	1.473080E+0
0.704486	1.961011E+0	1.443148E+0
0.704488	2.207874E+0	1.322774E+0
0.704490	2.316018E+0	1.118719E+0
0.704492	2.277717E+0	8.399941E-1
0.704494	2.092972E+0	5.110604E-1
0.704496	1.781738E+0	1.502637E-1
0.704498	1.355603E+0	-2.189008E-1
0.704500	8.451437E-1	-5.745470E-1
0.704502	2.809357E-1	-8.912490E-1
