0.377893	-2.643323E-2	6.604001E-1	-5.108204E-1	1.142162E-1
0.377897	4.360687E-1	7.724049E-1	-3.785393E-1	1.167910E-1
0.377901	8.850535E-1	8.519026E-1	-2.320967E-1	1.135725E-1
0.377905	1.299601E+0	9.024336E-1	-7.760772E-2	1.068136E-1
0.377909	1.661687E+0	9.217448E-1	8.009986E-2	9.941100E-2
0.377913	1.963264E+0	9.043647E-1	2.345890E-1	8.878987E-2
0.377917	2.190494E+0	8.522245E-1	3.800663E-1	6.980059E-2
0.377921	2.338869E+0	7.720831E-1	5.110604E-1	5.145501E-2
0.377925	2.399700E+0	6.587908E-1	6.237089E-1	2.924720E-2
0.377929	2.369124E+0	5.207159E-1	7.128621E-1	7.683104E-3
0.377933	2.249393E+0	3.665485E-1	7.753016E-1	-1.323729E-2
0.377937	2.045337E+0	1.991852E-1	8.084525E-1	-3.158286E-2
0.377941	1.765002E+0	2.635053E-2	8.126366E-1	-5.121584E-2
0.377945	1.418687E+0	-1.471278E-1	7.849572E-1	-6.956141E-2
0.377949	1.022163E+0	-3.206060E-1	7.283111E-1	-8.565402E-2
0.377953	5.837991E-1	-4.789571E-1	6.426982E-1	-1.001374E-1
0.377957	1.264466E-1	-6.186407E-1	5.342338E-1	-1.088274E-1
0.377961	-3.366986E-1	-7.367602E-1	4.058145E-1	-1.175174E-1
0.377965	-7.905094E-1	-8.320283E-1	2.625902E-1	-1.168737E-1
0.377969	-1.209882E+0	-8.912490E-1	1.090666E-1	-1.149426E-1
0.377973	-1.590310E+0	-9.173189E-1	-4.831917E-2	-1.075400E-1
0.377977	-1.908942E+0	-9.121693E-1	-2.047393E-1	-9.756255E-2
0.377981	-2.155480E+0	-8.716160E-1	-3.534349E-1	-8.114809E-2
0.377985	-2.321877E+0	-7.959809E-1	-4.886126E-1	-6.473363E-2
0.377989	-2.401696E+0	-6.897699E-1	-6.054448E-1	-4.510065E-2
0.377993	-2.393650E+0	-5.574889E-1	-7.007129E-1	-2.257100E-2
0.377997	-2.294520E+0	-4.065404E-1	-7.692672E-1	9.242081E-4
0.378001	-2.108812E+0	-2.398211E-1	-8.101424E-1	2.055719E-2
0.378005	-1.845538E+0	-6.602104E-2	-8.204416E-1	4.276500E-2
0.378009	-1.515319E+0	1.100321E-1	-8.004868E-1	5.982317E-2
0.378013	-1.127166E+0	2.806139E-1	-7.502780E-1	7.720319E-2
0.378017	-6.942758E-1	4.466898E-1	-6.714244E-1	9.265210E-2
0.378021	-2.378900E-1	5.937765E-1	-5.681100E-1	9.973285E-2
0.378025	2.239679E-1	7.147932E-1	-4.441971E-1	1.100321E-1
0.378029	6.793894E-1	8.123147E-1	-3.035478E-1	1.113195E-1
0.378033	1.108742E+0	8.808694E-1	-1.519555E-1	1.074573E-1
0.378037	1.500760E+0	9.146640E-1	4.786434E-3	1.016640E-1
0.378041	1.831626E+0	9.149859E-1	1.615285E-1	9.200839E-2
0.378045	2.097156E+0	8.828006E-1	3.121554E-1	7.559393E-2
0.378049	2.281257E+0	8.136021E-1	4.515176E-1	5.917946E-2
0.378053	2.381354E+0	7.147932E-1	5.722124E-1	3.922462E-2
0.378057	2.394872E+0	5.912017E-1	6.732742E-1	1.669497E-2
0.378061	2.316339E+0	4.408965E-1	7.492315E-1	-1.650609E-3
0.378065	2.152193E+0	2.773954E-1	7.965439E-1	-2.385841E-2
0.378069	1.907905E+0	1.068136E-1	8.136021E-1	-4.316954E-2
0.378073	1.590557E+0	-6.730845E-2	8.016936E-1	-6.119326E-2
0.378077	1.212700E+0	-2.414304E-1	7.579215E-1	-7.986068E-2
0.378081	7.913943E-1	-4.062186E-1	6.858265E-1	-9.402218E-2
0.378085	3.417659E-1	-5.574889E-1	5.883050E-1	-1.036777E-1
0.378089	-1.220233E-1	-6.852640E-1	4.679321E-1	-1.123677E-1
0.378093	-5.803404E-1	-7.905094E-1	3.308229E-1	-1.191266E-1
0.378097	-1.019024E+0	-8.655008E-1	1.814833E-1	-1.159081E-1
0.378101	-1.419407E+0	-9.108819E-1	2.506312E-2	-1.104366E-1
0.378105	-1.766684E+0	-9.198937E-1	-1.323226E-1	-1.017466E-1
0.378109	-2.047338E+0	-8.947893E-1	-2.852023E-1	-9.241292E-2
0.378113	-2.253323E+0	-8.333157E-1	-4.271389E-1	-7.471105E-2
0.378117	-2.375948E+0	-7.386914E-1	-5.536267E-1	-5.346881E-2
0.378121	-2.407811E+0	-6.237903E-1	-6.588722E-1	-3.383583E-2
0.378125	-2.351487E+0	-4.786352E-1	-7.409443E-1	-1.066247E-2
0.378129	-2.208907E+0	-3.154563E-1	-7.953372E-1	1.476385E-2
0.378133	-1.981037E+0	-1.509900E-1	-8.201198E-1	3.182202E-2
0.378137	-1.676888E+0	2.828165E-2	-8.140046E-1	5.048945E-2
0.378141	-1.313196E+0	2.024037E-1	-7.776354E-1	6.883503E-2
0.378145	-8.999389E-1	3.681578E-1	-7.122995E-1	8.524949E-2
0.378149	-4.535308E-1	5.268312E-1	-6.192844E-1	9.747988E-2
0.378153	5.430139E-3	6.597564E-1	-5.043834E-1	1.071355E-1
0.378157	4.685758E-1	7.711175E-1	-3.708149E-1	1.119632E-1
0.378161	9.143422E-1	8.512589E-1	-2.240504E-1	1.093884E-1
0.378165	1.323740E+0	9.014680E-1	-6.891771E-2	1.052043E-1
0.378169	1.684860E+0	9.182044E-1	8.878987E-2	9.747988E-2
0.378173	1.980323E+0	8.992151E-1	2.429572E-1	8.460579E-2
0.378177	2.204977E+0	8.473967E-1	3.877908E-1	6.819132E-2
0.378181	2.346594E+0	7.637149E-1	5.187848E-1	5.081130E-2
0.378185	2.399378E+0	6.504226E-1	6.291804E-1	2.956905E-2
0.378189	2.362365E+0	5.117041E-1	7.167244E-1	5.751991E-3
0.378193	2.239094E+0	3.562492E-1	7.778764E-1	-1.549025E-2
0.378197	2.032463E+0	1.888859E-1	8.094180E-1	-3.447953E-2
0.378201	1.744403E+0	1.444200E-2	8.103836E-1	-5.443436E-2
0.378205	1.397766E+0	-1.587144E-1	7.817387E-1	-7.052697E-2
0.378209	9.957711E-1	-3.315489E-1	7.228396E-1	-8.758513E-2
0.378213	5.561198E-1	-4.889345E-1	6.362611E-1	-1.023903E-1
0.378217	9.747988E-2	-6.286181E-1	5.258656E-1	-1.097929E-1
0.378221	-3.656652E-1	-7.441628E-1	3.964808E-1	-1.152644E-1
0.378225	-8.165794E-1	-8.365342E-1	2.526127E-1	-1.152644E-1
0.378229	-1.236595E+0	-8.925364E-1	9.908914E-2	-1.142989E-1
0.378233	-1.612196E+0	-9.176408E-1	-5.861844E-2	-1.091492E-1
0.378237	-1.925035E+0	-9.089508E-1	-2.143948E-1	-9.691884E-2
0.378241	-2.167388E+0	-8.658227E-1	-3.624467E-1	-7.986068E-2
0.378245	-2.329279E+0	-7.901876E-1	-4.960152E-1	-6.473363E-2
0.378249	-2.403627E+0	-6.810799E-1	-6.122037E-1	-4.349139E-2
0.378253	-2.389144E+0	-5.497645E-1	-7.061843E-1	-2.096174E-2
0.378257	-2.285508E+0	-3.978504E-1	-7.731295E-1	2.533469E-3
0.378261	-2.095616E+0	-2.269471E-1	-8.120735E-1	2.345386E-2
0.378265	-1.828801E+0	-5.604363E-2	-8.207635E-1	4.308685E-2
0.378269	-1.490858E+0	1.180784E-1	-7.985557E-1	6.111057E-2
0.378273	-1.099165E+0	2.934880E-1	-7.460939E-1	7.977801E-2
0.378277	-6.649873E-1	4.560236E-1	-6.659529E-1	9.329580E-2
0.378281	-2.082797E-1	6.002136E-1	-5.607074E-1	9.941100E-2
0.378285	2.532564E-1	7.218740E-1	-4.358289E-1	1.109977E-1
0.378289	7.064251E-1	8.181081E-1	-2.942141E-1	1.106758E-1
0.378293	1.137065E+0	8.840880E-1	-1.423000E-1	1.074573E-1
