0.088077	-1.964944E+0	-5.365685E-1
0.088079	-1.592563E+0	-5.446148E-1
0.088081	-1.121695E+0	-5.191885E-1
0.088083	-5.771218E-1	-4.602897E-1
0.088085	-1.328757E-3	-3.730678E-1
0.088087	5.747872E-1	-2.626726E-1
0.088089	1.117432E+0	-1.358629E-1
0.088091	1.587016E+0	-1.328757E-3
0.088093	1.956827E+0	1.338492E-1
0.088095	2.206909E+0	2.606590E-1
0.088097	2.314086E+0	3.697670E-1
0.088099	2.277073E+0	4.560236E-1
0.088101	2.097800E+0	5.133133E-1
0.088103	1.784313E+0	5.387397E-1
0.088105	1.360431E+0	5.300497E-1
0.088107	8.509371E-1	4.882088E-1
0.088109	2.860854E-1	4.148264E-1
0.088111	-2.922830E-1	3.156958E-1
0.088113	-8.577764E-1	1.969323E-1
0.088115	-1.363405E+0	6.432910E-2
0.088117	-1.792432E+0	-7.149253E-2
0.088119	-2.103984E+0	-2.034519E-1
0.088121	-2.284220E+0	-3.222152E-1
0.088123	-2.321233E+0	-4.213456E-1
0.088125	-2.212769E+0	-4.940841E-1
0.088127	-1.963657E+0	-5.365685E-1
0.088129	-1.594494E+0	-5.446148E-1
0.088131	-1.122982E+0	-5.191885E-1
0.088133	-5.780874E-1	-4.602897E-1
