0.292991	1.476385E-2	1.078166E+0
0.292993	5.912017E-1	1.172469E+0
0.292995	1.131271E+0	1.195642E+0
0.292997	1.599891E+0	1.145111E+0
0.292999	1.965517E+0	1.023129E+0
0.293001	2.211415E+0	8.370974E-1
0.293003	2.316018E+0	6.031103E-1
0.293005	2.274176E+0	3.266388E-1
0.293007	2.089753E+0	3.246572E-2
0.293009	1.774979E+0	-2.626726E-1
0.293011	1.346270E+0	-5.404308E-1
0.293013	8.342007E-1	-7.818195E-1
0.293015	2.677398E-1	-9.762177E-1
0.293017	-3.106286E-1	-1.109464E+0
0.293019	-8.764438E-1	-1.172547E+0
0.293021	-1.383038E+0	-1.162248E+0
0.293023	-1.804663E+0	-1.077923E+0
0.293025	-2.112030E+0	-9.289056E-1
0.293027	-2.287439E+0	-7.177710E-1
0.293029	-2.319624E+0	-4.612552E-1
0.293031	-2.204079E+0	-1.735196E-1
0.293033	-1.955932E+0	1.222625E-1
0.293035	-1.578723E+0	4.116079E-1
0.293037	-1.104958E+0	6.742398E-1
0.293039	-5.613511E-1	8.921343E-1
0.293041	1.733867E-2	1.055636E+0
0.293043	5.918454E-1	1.155089E+0
0.293045	1.132881E+0	1.182446E+0
0.293047	1.597959E+0	1.132559E+0
0.293049	1.967770E+0	1.014760E+0
0.293051	2.209162E+0	8.300166E-1
0.293053	2.312799E+0	5.947421E-1
0.293055	2.275142E+0	3.237421E-1
0.293057	2.087500E+0	2.731609E-2
0.293059	1.772083E+0	-2.675004E-1
0.293061	1.347557E+0	-5.433274E-1
0.293063	8.345226E-1	-7.872909E-1
0.293065	2.677398E-1	-9.775051E-1
0.293067	-3.093412E-1	-1.111395E+0
0.293069	-8.745127E-1	-1.175766E+0
0.293071	-1.382394E+0	-1.165144E+0
0.293073	-1.803053E+0	-1.080498E+0
0.293075	-2.111386E+0	-9.321241E-1
0.293077	-2.288404E+0	-7.203458E-1
0.293079	-2.320268E+0	-4.644737E-1
0.293081	-2.207298E+0	-1.754507E-1
0.293083	-1.954323E+0	1.212970E-1
0.293085	-1.579045E+0	4.080675E-1
0.293087	-1.107211E+0	6.726305E-1
0.293089	-5.610293E-1	8.930999E-1
0.293091	1.637311E-2	1.054027E+0
0.293093	5.921673E-1	1.154445E+0
0.293095	1.132559E+0	1.180837E+0
0.293097	1.599569E+0	1.130306E+0
0.293099	1.966483E+0	1.011220E+0
0.293101	2.209805E+0	8.300166E-1
0.293103	2.316018E+0	5.953858E-1
0.293105	2.271923E+0	3.214892E-1
0.293107	2.088466E+0	2.635053E-2
0.293109	1.774658E+0	-2.681441E-1
0.293111	1.347235E+0	-5.459022E-1
0.293113	8.348444E-1	-7.885783E-1
0.293115	2.693491E-1	-9.804018E-1
0.293117	-3.106286E-1	-1.113326E+0
0.293119	-8.748345E-1	-1.178662E+0
0.293121	-1.382394E+0	-1.165144E+0
0.293123	-1.802731E+0	-1.082429E+0
0.293125	-2.111386E+0	-9.314804E-1
0.293127	-2.285508E+0	-7.213114E-1
0.293129	-2.321233E+0	-4.660830E-1
0.293131	-2.204723E+0	-1.780256E-1
0.293133	-1.955289E+0	1.206532E-1
0.293135	-1.579367E+0	4.080675E-1
0.293137	-1.107533E+0	6.697338E-1
0.293139	-5.616730E-1	8.898813E-1
0.293141	1.540756E-2	1.052095E+0
0.293143	5.912017E-1	1.153801E+0
0.293145	1.133202E+0	1.179228E+0
0.293147	1.599247E+0	1.131593E+0
0.293149	1.968414E+0	1.012507E+0
0.293151	2.209805E+0	8.296948E-1
0.293153	2.315052E+0	5.940984E-1
0.293155	2.274820E+0	3.205236E-1
0.293157	2.089431E+0	2.635053E-2
0.293159	1.773048E+0	-2.710408E-1
0.293161	1.345948E+0	-5.455804E-1
0.293163	8.342007E-1	-7.892220E-1
0.293165	2.696709E-1	-9.807236E-1
0.293167	-3.074101E-1	-1.114292E+0
0.293169	-8.729034E-1	-1.179628E+0
0.293171	-1.381428E+0	-1.166110E+0
0.293173	-1.804341E+0	-1.082107E+0
0.293175	-2.111708E+0	-9.298711E-1
0.293177	-2.286151E+0	-7.216332E-1
0.293179	-2.318336E+0	-4.667267E-1
0.293181	-2.205045E+0	-1.780256E-1
0.293183	-1.954001E+0	1.180784E-1
0.293185	-1.578723E+0	4.077457E-1
0.293187	-1.104958E+0	6.710212E-1
0.293189	-5.613511E-1	8.898813E-1
0.293191	1.701682E-2	1.053061E+0
0.293193	5.915236E-1	1.150904E+0
0.293195	1.130950E+0	1.177940E+0
0.293197	1.598925E+0	1.129662E+0
0.293199	1.968092E+0	1.011220E+0
0.293201	2.211093E+0	8.306603E-1
0.293203	2.315374E+0	5.940984E-1
0.293205	2.273211E+0	3.198799E-1
0.293207	2.090397E+0	2.409757E-2
0.293209	1.773370E+0	-2.707189E-1
0.293211	1.348523E+0	-5.471896E-1
0.293213	8.374193E-1	-7.898657E-1
0.293215	2.696709E-1	-9.807236E-1
0.293217	-3.093412E-1	-1.115579E+0
0.293219	-8.732253E-1	-1.179306E+0
0.293221	-1.381107E+0	-1.168041E+0
0.293223	-1.802731E+0	-1.084360E+0
0.293225	-2.110421E+0	-9.330896E-1
0.293227	-2.283577E+0	-7.213114E-1
0.293229	-2.318658E+0	-4.667267E-1
0.293231	-2.207298E+0	-1.793130E-1
0.293233	-1.954645E+0	1.167910E-1
0.293235	-1.579367E+0	4.083894E-1
0.293237	-1.108177E+0	6.690901E-1
0.293239	-5.619948E-1	8.908469E-1
0.293241	1.637311E-2	1.052417E+0
0.293243	5.924891E-1	1.151548E+0
0.293245	1.131271E+0	1.181802E+0
0.293247	1.599247E+0	1.129018E+0
0.293249	1.965839E+0	1.010576E+0
0.293251	2.209805E+0	8.287292E-1
0.293253	2.315696E+0	5.944202E-1
0.293255	2.274820E+0	3.195580E-1
0.293257	2.089431E+0	2.570683E-2
0.293259	1.774658E+0	-2.710408E-1
0.293261	1.348201E+0	-5.481552E-1
0.293263	8.358100E-1	-7.901876E-1
0.293265	2.703146E-1	-9.816892E-1
0.293267	-3.096630E-1	-1.115901E+0
0.293269	-8.722597E-1	-1.177375E+0
0.293271	-1.381107E+0	-1.166754E+0
0.293273	-1.802410E+0	-1.084360E+0
0.293275	-2.112352E+0	-9.327678E-1
0.293277	-2.285830E+0	-7.242080E-1
0.293279	-2.319302E+0	-4.670486E-1
0.293281	-2.207620E+0	-1.809222E-1
0.293283	-1.955611E+0	1.180784E-1
0.293285	-1.579367E+0	4.058145E-1
0.293287	-1.107855E+0	6.687683E-1
0.293289	-5.626385E-1	8.905250E-1
0.293291	1.605126E-2	1.052417E+0
0.293293	5.912017E-1	1.150904E+0
0.293295	1.130950E+0	1.177940E+0
0.293297	1.597638E+0	1.129340E+0
0.293299	1.965839E+0	1.011542E+0
0.293301	2.208196E+0	8.303385E-1
0.293303	2.313765E+0	5.937765E-1
0.293305	2.272889E+0	3.202018E-1
0.293307	2.091363E+0	2.538498E-2
0.293309	1.774014E+0	-2.713626E-1
0.293311	1.348844E+0	-5.459022E-1
0.293313	8.354881E-1	-7.892220E-1
0.293315	2.699928E-1	-9.804018E-1
0.293317	-3.083756E-1	-1.115258E+0
0.293319	-8.716160E-1	-1.178662E+0
0.293321	-1.379819E+0	-1.166432E+0
0.293323	-1.803697E+0	-1.083394E+0
0.293325	-2.110421E+0	-9.340552E-1
0.293327	-2.284864E+0	-7.254954E-1
0.293329	-2.319946E+0	-4.676923E-1
0.293331	-2.206011E+0	-1.786693E-1
0.293333	-1.954967E+0	1.174347E-1
0.293335	-1.579367E+0	4.064582E-1
0.293337	-1.109786E+0	6.674808E-1
0.293339	-5.619948E-1	8.892376E-1
0.293341	1.572941E-2	1.050486E+0
0.293343	5.902362E-1	1.151548E+0
0.293345	1.131915E+0	1.179871E+0
0.293347	1.597959E+0	1.129662E+0
0.293349	1.965517E+0	1.012186E+0
0.293351	2.210449E+0	8.284074E-1
0.293353	2.315696E+0	5.947421E-1
0.293355	2.275142E+0	3.185925E-1
0.293357	2.090397E+0	2.506312E-2
0.293359	1.773370E+0	-2.707189E-1
0.293361	1.347879E+0	-5.462241E-1
0.293363	8.358100E-1	-7.885783E-1
0.293365	2.699928E-1	-9.800799E-1
0.293367	-3.077319E-1	-1.115901E+0
0.293369	-8.722597E-1	-1.178662E+0
0.293371	-1.382716E+0	-1.167719E+0
0.293373	-1.802731E+0	-1.083716E+0
0.293375	-2.109777E+0	-9.334115E-1
0.293377	-2.286795E+0	-7.235643E-1
0.293379	-2.320589E+0	-4.673704E-1
0.293381	-2.205045E+0	-1.809222E-1
0.293383	-1.957220E+0	1.174347E-1
0.293385	-1.579367E+0	4.058145E-1
0.293387	-1.107211E+0	6.674808E-1
0.293389	-5.642478E-1	8.895595E-1
