6999,857113
6999,858131
6999,858135
6999,858205
6999,859208
6999,860192
6999,857360
6999,858986
6999,858364
6999,857577
6999,858238
6999,858283
6999,858623
6999,858402
6999,861793
6999,859142
6999,857890
6999,859281
6999,859044
6999,858376
6999,860635
6999,858998
6999,857304
6999,855832
6999,857242
6999,857493
6999,858329
6999,859740
6999,858037
6999,857273
6999,858065
6999,857711
6999,858375
6999,858982
6999,856469
6999,858480
6999,859010
6999,858863
6999,857061
6999,859405
6999,858150
6999,857628
6999,858393
6999,858517
6999,858109
6999,860164
6999,857301
6999,857243
6999,859276
6999,858409
6999,857620
6999,858267
6999,858270
6999,859700
6999,859518
6999,858418
6999,858105
6999,858841
6999,858305
6999,858788
6999,857930
6999,857416
6999,858068
6999,857021
6999,859095
6999,857788
6999,858593
6999,857999
6999,858513
6999,857685
6999,859461
6999,859760
6999,857124
6999,857753
6999,858357
6999,858718
6999,858144
6999,859139
6999,858044
6999,859425
6999,858375
6999,856952
6999,858238
6999,857931
6999,858442
6999,859198
6999,856984
6999,858059
6999,858253
6999,859047
6999,858295
6999,857152
6999,858528
6999,859043
6999,855707
6999,857580
6999,859239
6999,858669
6999,858165
6999,859009
6999,858498
6999,859565
6999,860095
6999,857407
6999,858077
6999,857766
6999,859125
6999,858491
6999,858165
6999,856691
6999,859106
6999,859030
6999,857603
6999,857552
6999,857445
6999,857806
6999,857664
6999,856713
6999,858072
6999,858881
6999,857268
6999,859727
6999,858628
6999,858734
6999,859041
6999,858411
6999,858102
6999,858283
6999,857872
6999,857753
6999,857240
6999,857701
6999,858563
6999,857704
6999,859499
6999,857918
6999,858251
6999,859353
6999,857505
6999,857572
6999,858665
6999,857971
6999,858604
6999,856673
6999,857305
6999,858376
6999,857449
6999,857967
6999,859017
6999,858681
6999,858460
6999,858878
6999,858155
6999,856735
6999,857887
6999,857364
6999,858686
6999,857868
6999,859214
6999,857456
6999,858778
6999,858686
6999,857666
6999,859940
6999,858997
6999,859088
6999,859051
6999,858468
6999,856751
6999,857532
6999,858853
6999,858358
6999,859000
6999,858838
6999,859995
6999,860267
6999,859379
6999,856970
6999,855867
6999,857953
6999,857436
6999,859172
6999,857581
6999,857340
6999,857612
6999,856188
6999,861129
6999,859619
6999,859192
6999,857760
6999,857789
6999,856925
6999,857965
6999,857446
6999,859288
6999,858156
6999,856642
6999,857186
6999,858352
6999,857028
6999,856342
6999,858417
6999,858832
6999,859097
6999,860445
6999,857316
6999,859680
6999,857979
6999,859104
6999,858809
6999,858158
6999,857222
6999,859422
6999,858141
6999,858007
6999,858659
6999,858466
6999,859303
6999,857836
6999,858805
6999,858388
6999,858557
6999,859626
6999,860264
6999,857750
6999,858068
6999,858622
6999,858976
6999,860024
6999,859255
6999,859037
6999,858386
6999,858035
6999,857610
6999,857762
6999,858836
6999,857345
6999,859110
6999,857701
6999,859088
6999,858977
6999,859024
6999,856486
6999,858784
6999,857232
6999,859896
6999,859172
6999,856993
6999,857211
6999,857869
6999,857997
6999,857593
6999,859299
6999,859529
6999,858328
6999,858773
6999,859384
6999,858467
6999,856680
6999,858495
6999,858313
6999,856409
6999,858731
6999,856801
6999,859275
6999,855830
6999,857215
6999,859423
6999,858885
6999,858484
6999,858071
6999,858748
6999,858038
6999,859904
6999,858985
6999,857567
6999,856889
6999,858404
6999,859418
6999,858119
6999,857125
6999,860268
6999,858350
6999,856265
6999,857949
6999,858379
6999,859844
6999,857697
6999,857865
6999,858577
6999,858449
6999,857664
6999,857040
6999,859026
6999,859023
6999,858523
6999,857111
6999,858259
6999,859164
6999,858439
6999,859074
6999,859683
6999,857074
6999,858240
6999,858682
6999,857012
6999,857070
6999,858791
6999,857325
6999,858038
6999,857466
6999,859677
6999,860008
6999,859673
6999,858501
6999,857001
6999,859002
6999,859059
6999,858971
6999,859733
6999,857885
6999,857501
6999,857932
6999,858056
6999,858442
6999,857700
6999,856387
6999,858676
6999,859676
6999,857919
6999,858711
6999,858820
6999,859101
6999,858830
6999,858562
6999,857495
6999,858752
6999,857812
6999,857160
6999,858822
6999,858709
6999,857458
6999,858893
6999,858883
6999,859531
6999,856450
6999,858980
6999,858187
6999,858672
6999,857687
6999,857779
6999,858024
6999,859471
6999,857327
6999,860890
6999,858604
6999,857595
6999,858891
6999,858509
6999,858277
6999,858585
6999,858649
6999,858489
6999,858247
6999,856849
6999,857541
6999,858826
6999,858219
6999,857952
6999,859383
6999,858216
6999,858875
6999,856920
6999,859944
6999,858032
6999,858829
6999,858922
6999,858442
6999,859445
6999,858243
6999,857301
6999,858128
6999,858175
6999,858408
6999,858869
6999,859326
6999,857252
6999,859347
6999,858788
6999,858110
6999,857896
6999,857749
6999,858135
6999,858667
6999,858386
6999,857906
6999,858869
6999,859617
6999,857070
6999,858423
6999,857565
6999,858955
6999,859431
6999,857625
6999,860377
6999,857398
6999,857328
6999,858875
6999,857778
6999,859487
6999,858585
6999,858364
6999,858554
6999,858405
6999,857639
6999,858777
6999,857386
6999,859567
6999,858675
6999,857085
6999,859916
6999,857995
6999,857626
6999,857247
6999,857940
6999,858735
6999,857530
6999,859195
6999,858843
6999,858863
6999,858194
6999,857085
6999,858146
6999,857728
6999,858473
6999,858809
6999,857491
6999,858136
6999,859106
6999,858515
6999,859371
6999,857826
6999,860332
6999,859348
6999,856689
6999,857558
6999,859059
6999,855191
6999,856877
6999,858066
6999,858872
6999,857714
6999,858861
6999,855966
6999,858362
6999,858083
6999,857454
6999,857882
6999,857428
6999,857495
6999,857694
6999,858344
6999,857855
6999,859487
6999,859572
6999,859051
6999,859292
6999,857778
6999,859906
6999,858293
6999,856587
6999,857308
6999,857316
6999,858813
6999,858294
6999,858641
6999,858044
6999,859211
6999,859012
6999,858064
6999,857882
6999,858468
6999,858988
6999,857533
6999,857547
6999,858729
6999,857616
6999,858995
6999,857738
6999,857940
6999,857118
6999,858614
6999,859110
6999,858519
6999,857698
6999,858646
6999,860804
6999,860114
6999,859874
6999,857375
6999,858780
6999,857561
6999,857124
6999,856612
6999,858151
6999,859102
6999,859136
6999,860050
6999,857798
6999,855199
6999,859064
6999,859685
6999,858530
6999,858118
6999,857784
6999,859575
6999,859081
6999,858569
6999,856927
6999,857841
6999,858495
6999,858138
6999,857386
6999,859068
6999,857971
6999,857849
6999,857760
6999,857441
6999,858782
6999,858534
6999,856509
6999,857057
6999,858288
6999,857365
6999,856845
6999,858536
6999,858619
6999,858774
6999,859455
6999,859388
6999,857602
6999,858852
6999,857732
6999,859320
6999,859093
6999,859139
6999,858657
6999,857694
6999,859091
6999,857558
6999,856641
6999,858224
6999,855634
6999,857106
6999,859235
6999,857870
6999,858318
6999,857588
6999,857339
6999,857938
6999,857701
6999,858783
6999,859650
6999,858532
6999,857675
6999,858142
6999,858391
6999,858349
6999,857387
6999,858615
6999,857824
6999,858222
6999,857703
6999,858373
6999,860039
6999,860374
6999,858268
6999,857944
6999,858701
6999,859431
6999,858397
6999,859538
6999,857947
6999,857937
6999,859324
6999,856209
6999,857696
6999,858087
6999,858458
6999,859212
6999,857881
6999,858625
6999,858158
6999,858751
6999,857559
6999,857633
6999,857738
6999,857993
6999,859576
6999,857920
6999,858582
6999,858280
6999,857889
6999,858727
6999,857555
6999,857394
6999,857447
6999,858131
6999,859362
6999,859488
6999,858683
6999,858338
6999,858353
6999,857320
6999,858838
6999,857759
6999,858710
6999,857247
6999,858168
6999,857981
6999,856771
6999,858089
6999,859047
6999,858753
6999,859104
6999,857834
6999,857106
6999,858496
6999,857497
6999,858674
6999,858114
6999,859519
6999,859024
6999,858106
6999,858763
6999,858983
6999,858585
6999,858656
6999,859287
6999,857377
6999,858301
6999,857618
6999,858820
6999,858739
6999,856914
6999,857403
6999,857582
6999,856813
6999,859746
6999,859230
6999,858414
6999,856947
6999,859742
6999,856945
6999,860049
6999,856857
6999,860476
6999,857292
6999,858576
6999,857971
6999,859524
6999,858870
6999,858385
6999,856944
6999,857958
6999,859670
6999,857472
6999,860181
6999,856998
6999,858061
6999,857248
6999,857129
6999,857624
6999,857151
6999,857441
6999,857314
6999,858540
6999,859763
6999,857777
6999,857901
6999,859087
6999,858300
6999,857548
6999,858878
6999,858181
6999,858250
6999,855641
6999,858157
6999,858527
6999,859307
6999,859242
6999,857068
6999,856795
6999,859139
6999,856718
6999,859320
6999,858312
6999,859713
6999,858788
6999,859760
6999,857841
6999,856335
6999,859046
6999,857418
6999,858114
6999,858164
6999,856931
6999,859703
6999,857434
6999,859125
6999,858075
6999,858359
6999,858030
6999,857493
6999,859344
6999,858451
6999,857971
6999,858464
6999,859295
6999,857382
6999,858677
6999,858635
6999,858504
6999,858983
6999,859129
6999,858493
6999,860783
6999,858723
6999,858439
6999,858788
6999,859539
6999,856748
6999,858713
6999,858003
6999,857865
6999,859103
6999,858365
6999,858055
6999,860483
6999,859561
6999,859526
6999,859015
6999,857111
6999,857447
6999,858005
6999,856950
6999,857543
6999,858434
6999,857864
6999,858527
6999,858117
6999,857717
6999,858335
6999,858314
6999,858366
6999,858241
6999,859876
6999,859181
6999,860021
6999,856434
6999,857532
6999,859040
6999,857749
6999,859330
6999,857925
6999,859065
6999,858126
6999,858259
6999,858081
6999,856068
6999,858703
6999,859161
6999,857137
6999,859386
6999,857779
6999,859769
6999,859927
6999,859753
6999,859143
6999,860110
6999,857815
6999,857572
6999,858798
6999,858569
6999,857385
6999,857684
6999,860064
6999,859174
6999,857350
6999,856862
6999,858208
6999,859149
6999,857967
6999,857206
6999,858575
6999,856912
6999,858109
6999,858442
6999,859117
6999,859505
6999,858494
6999,857012
6999,857639
6999,858667
6999,857504
6999,858551
6999,857557
6999,858432
6999,858160
6999,856844
6999,857155
6999,856670
6999,857674
6999,857950
6999,858765
6999,858893
6999,858069
6999,855285
6999,860459
6999,859017
6999,858531
6999,857916
6999,860596
6999,857979
6999,857207
6999,858069
6999,858736
6999,857538
6999,857254
6999,859264
6999,856062
6999,859433
6999,860674
6999,857367
6999,858681
6999,858675
6999,858843
6999,857918
6999,858488
6999,858264
6999,858418
6999,857012
6999,858116
6999,858336
6999,858702
6999,859433
6999,858784
6999,859301
6999,859035
6999,858224
6999,857663
6999,856374
6999,857629
6999,857464
6999,860121
6999,856263
6999,857318
6999,856920
6999,857402
6999,858581
6999,857924
6999,859325
6999,858546
6999,859641
6999,857390
6999,857482
6999,858039
6999,858457
6999,857586
6999,858574
6999,856981
6999,858148
6999,858974
6999,857698
6999,858536
6999,857075
6999,857653
6999,858159
6999,859660
6999,859363
6999,858858
6999,859135
6999,857235
6999,858670
6999,858205
6999,858198
6999,858981
6999,858120
6999,859470
6999,858481
6999,857823
6999,857679
6999,858650
6999,857538
6999,859432
6999,859504
6999,859090
6999,856791
6999,857509
6999,859072
6999,858025
6999,858396
6999,859440
6999,859828
6999,858275
6999,856800
6999,859298
6999,857439
6999,857751
6999,858923
6999,859506
6999,859346
6999,857997
6999,857918
6999,857864
6999,858339
6999,857958
6999,857703
6999,857698
6999,858947
6999,857995
6999,857421
6999,858109
6999,858030
6999,857655
6999,858212
6999,858563
6999,859201
6999,858581
6999,857504
6999,857163
6999,858056
6999,856582
6999,858213
6999,857727
6999,856778
6999,858566
6999,856606
6999,858402
6999,858865
6999,858251
6999,860681
6999,858148
6999,856624
6999,858283
6999,859165
6999,859436
6999,857401
6999,857062
6999,857602
6999,857427
6999,858386
6999,858122
6999,858484
6999,856508
6999,857475
6999,860043
6999,858783
6999,858571
6999,859746
6999,859444
6999,858252
6999,858366
6999,856413
6999,857069
6999,859177
6999,857843
6999,860128
6999,857298
6999,858311
6999,857558
6999,859396
6999,858355
6999,858941
6999,858340
6999,858095
6999,859057
6999,858484
6999,857779
6999,858099
6999,858644
6999,858964
6999,857639
6999,859301
6999,858894
6999,857837
6999,858488
6999,858826
6999,858621
6999,858058
6999,857820
6999,859477
6999,859524
6999,859100
6999,858527
6999,859357
6999,857901
6999,857501
6999,859166
6999,858220
6999,857486
6999,859040
6999,857700
6999,858446
6999,858166
6999,857462
6999,857165
6999,856887
6999,858744
6999,857606
6999,857831
6999,858933
6999,856257
6999,857667
6999,858835
6999,858084
6999,858511
6999,858152
6999,858301
6999,858119
6999,858723
6999,857226
6999,859459
6999,857984
6999,858539
6999,858755
6999,857094
6999,857392
6999,857061
6999,858680
6999,858940
6999,857924
6999,859228
6999,858361
6999,857150
6999,857965
6999,860046
6999,858533
6999,856849
6999,858706
6999,859817
6999,856980
6999,858235
6999,858295
6999,858656
6999,858198
6999,859771
6999,858290
6999,859236
6999,859777
6999,859198
6999,859162
6999,858751
6999,859184
6999,858204
6999,857520
6999,858506
6999,858540
6999,858863
6999,857657
6999,859240
6999,857618
6999,857818
6999,858065
6999,857384
6999,857835
6999,858593
6999,858484
6999,858396
6999,859048
6999,858726
6999,857719
6999,858152
6999,859535
6999,857924
6999,858068
6999,858791
6999,857141
6999,857968
6999,859117
6999,859389
6999,858370
6999,858852
6999,858196
6999,858668
6999,858682
6999,859589
6999,857105
6999,857544
6999,858304
6999,858569
6999,858447
6999,856780
6999,857046
6999,858534
6999,857904
6999,858427
6999,857744
6999,858681
6999,859304
6999,858564
6999,859020
6999,859242
6999,858379
6999,859834
6999,858704
6999,858517
6999,858975
6999,857721
6999,859149
6999,858211
6999,858700
6999,859450
6999,859052
