waveform	V_in	V_out
t0	4/22/2022  09:49:08,307853	4/22/2022  09:49:08,307864
delta t	0,000250	0,000250

time	V_in	V_out
4/22/2022  09:49:08,410103	2,524902E+0	1,567913E-3
4/22/2022  09:49:08,410353	2,523614E+0	1,889765E-3
4/22/2022  09:49:08,410603	2,521683E+0	2,211617E-3
4/22/2022  09:49:08,410853	2,522971E+0	3,177174E-3
4/22/2022  09:49:08,411103	2,523936E+0	9,242081E-4
4/22/2022  09:49:08,411353	2,522005E+0	9,242081E-4
4/22/2022  09:49:08,411603	2,522971E+0	3,499026E-3
4/22/2022  09:49:08,411853	2,522971E+0	2,533469E-3
4/22/2022  09:49:08,412103	2,522971E+0	2,211617E-3
4/22/2022  09:49:08,412353	2,521361E+0	2,855321E-3
4/22/2022  09:49:08,412603	2,522649E+0	3,177174E-3
4/22/2022  09:49:08,412853	2,524580E+0	9,242081E-4
4/22/2022  09:49:08,413103	2,522971E+0	1,246060E-3
4/22/2022  09:49:08,413353	2,523614E+0	2,855321E-3
4/22/2022  09:49:08,413603	2,522005E+0	2,211617E-3
4/22/2022  09:49:08,413853	2,522649E+0	3,820878E-3
4/22/2022  09:49:08,414103	2,523293E+0	1,246060E-3
4/22/2022  09:49:08,414353	2,523293E+0	1,889765E-3
4/22/2022  09:49:08,414603	2,523614E+0	1,889765E-3
4/22/2022  09:49:08,414853	2,523614E+0	1,567913E-3
4/22/2022  09:49:08,415103	2,523936E+0	2,855321E-3
4/22/2022  09:49:08,415353	2,523293E+0	1,889765E-3
4/22/2022  09:49:08,415603	2,524580E+0	2,855321E-3
4/22/2022  09:49:08,415853	2,521040E+0	2,533469E-3
4/22/2022  09:49:08,416103	2,523293E+0	9,242081E-4
4/22/2022  09:49:08,416353	2,522327E+0	2,211617E-3
4/22/2022  09:49:08,416603	2,524258E+0	3,177174E-3
4/22/2022  09:49:08,416853	2,523293E+0	9,242081E-4
4/22/2022  09:49:08,417103	2,525224E+0	1,246060E-3
4/22/2022  09:49:08,417353	2,524258E+0	2,211617E-3
4/22/2022  09:49:08,417603	2,523293E+0	3,177174E-3
4/22/2022  09:49:08,417853	2,523293E+0	1,567913E-3
4/22/2022  09:49:08,418103	2,524258E+0	2,211617E-3
4/22/2022  09:49:08,418353	2,523293E+0	3,177174E-3
4/22/2022  09:49:08,418603	2,523936E+0	1,567913E-3
4/22/2022  09:49:08,418853	2,522971E+0	1,567913E-3
4/22/2022  09:49:08,419103	2,524580E+0	2,533469E-3
4/22/2022  09:49:08,419353	2,523614E+0	2,533469E-3
4/22/2022  09:49:08,419603	2,522971E+0	2,855321E-3
4/22/2022  09:49:08,419853	2,522971E+0	1,567913E-3
4/22/2022  09:49:08,420103	2,524258E+0	2,533469E-3
4/22/2022  09:49:08,420353	2,524902E+0	3,499026E-3
4/22/2022  09:49:08,420603	2,523614E+0	3,177174E-3
4/22/2022  09:49:08,420853	2,522005E+0	2,211617E-3
4/22/2022  09:49:08,421103	2,521361E+0	6,023559E-4
4/22/2022  09:49:08,421353	2,523936E+0	1,567913E-3
4/22/2022  09:49:08,421603	2,523936E+0	2,211617E-3
4/22/2022  09:49:08,421853	2,523293E+0	3,177174E-3
4/22/2022  09:49:08,422103	2,522649E+0	1,246060E-3
4/22/2022  09:49:08,422353	2,522649E+0	5,108287E-3
4/22/2022  09:49:08,422603	2,523936E+0	4,142730E-3
4/22/2022  09:49:08,422853	2,522005E+0	2,533469E-3
4/22/2022  09:49:08,423103	2,524258E+0	2,211617E-3
4/22/2022  09:49:08,423353	2,522005E+0	2,533469E-3
4/22/2022  09:49:08,423603	2,523293E+0	3,177174E-3
4/22/2022  09:49:08,423853	2,523293E+0	1,567913E-3
4/22/2022  09:49:08,424103	2,522649E+0	3,499026E-3
4/22/2022  09:49:08,424353	2,522649E+0	1,889765E-3
4/22/2022  09:49:08,424603	2,523293E+0	3,820878E-3
4/22/2022  09:49:08,424853	2,522327E+0	6,023559E-4
4/22/2022  09:49:08,425103	2,524580E+0	1,889765E-3
4/22/2022  09:49:08,425353	2,521683E+0	2,211617E-3
4/22/2022  09:49:08,425603	2,522649E+0	1,567913E-3
4/22/2022  09:49:08,425853	2,522971E+0	1,889765E-3
4/22/2022  09:49:08,426103	2,524258E+0	1,246060E-3
4/22/2022  09:49:08,426353	2,524902E+0	3,177174E-3
4/22/2022  09:49:08,426603	2,523293E+0	1,246060E-3
4/22/2022  09:49:08,426853	2,522327E+0	6,023559E-4
4/22/2022  09:49:08,427103	2,522649E+0	1,889765E-3
4/22/2022  09:49:08,427353	2,524580E+0	1,246060E-3
4/22/2022  09:49:08,427603	2,523936E+0	1,889765E-3
4/22/2022  09:49:08,427853	2,524902E+0	2,533469E-3
4/22/2022  09:49:08,428103	2,522005E+0	1,246060E-3
4/22/2022  09:49:08,428353	2,522649E+0	1,889765E-3
4/22/2022  09:49:08,428603	2,523293E+0	2,533469E-3
4/22/2022  09:49:08,428853	2,523614E+0	9,242081E-4
4/22/2022  09:49:08,429103	2,522327E+0	3,177174E-3
4/22/2022  09:49:08,429353	2,521683E+0	2,533469E-3
4/22/2022  09:49:08,429603	2,522971E+0	1,889765E-3
4/22/2022  09:49:08,429853	2,523293E+0	1,567913E-3
4/22/2022  09:49:08,430103	2,523293E+0	2,855321E-3
4/22/2022  09:49:08,430353	2,522327E+0	2,211617E-3
4/22/2022  09:49:08,430603	2,523614E+0	9,242081E-4
4/22/2022  09:49:08,430853	2,524580E+0	2,855321E-3
4/22/2022  09:49:08,431103	2,523614E+0	2,533469E-3
4/22/2022  09:49:08,431353	2,522649E+0	1,567913E-3
4/22/2022  09:49:08,431603	2,524258E+0	3,177174E-3
4/22/2022  09:49:08,431853	2,522649E+0	2,211617E-3
4/22/2022  09:49:08,432103	2,522649E+0	2,533469E-3
4/22/2022  09:49:08,432353	2,523614E+0	2,211617E-3
4/22/2022  09:49:08,432603	2,523293E+0	2,855321E-3
4/22/2022  09:49:08,432853	2,523614E+0	2,211617E-3
4/22/2022  09:49:08,433103	2,523293E+0	1,567913E-3
4/22/2022  09:49:08,433353	2,522649E+0	2,211617E-3
4/22/2022  09:49:08,433603	2,522971E+0	3,177174E-3
4/22/2022  09:49:08,433853	2,522005E+0	2,211617E-3
4/22/2022  09:49:08,434103	2,524258E+0	2,211617E-3
4/22/2022  09:49:08,434353	2,521683E+0	4,142730E-3
4/22/2022  09:49:08,434603	2,523936E+0	3,820878E-3
4/22/2022  09:49:08,434853	2,523293E+0	2,211617E-3
4/22/2022  09:49:08,435103	2,523936E+0	2,533469E-3
4/22/2022  09:49:08,435353	2,523293E+0	1,889765E-3
4/22/2022  09:49:08,435603	2,523936E+0	2,211617E-3
4/22/2022  09:49:08,435853	2,524902E+0	2,211617E-3
4/22/2022  09:49:08,436103	2,523936E+0	2,855321E-3
4/22/2022  09:49:08,436353	2,520396E+0	1,889765E-3
4/22/2022  09:49:08,436603	2,522649E+0	1,889765E-3
4/22/2022  09:49:08,436853	2,522971E+0	4,142730E-3
4/22/2022  09:49:08,437103	2,525546E+0	-6,850528E-4
4/22/2022  09:49:08,437353	2,525224E+0	4,464582E-3
4/22/2022  09:49:08,437603	2,523614E+0	3,499026E-3
4/22/2022  09:49:08,437853	2,521683E+0	4,464582E-3
4/22/2022  09:49:08,438103	2,524258E+0	1,889765E-3
4/22/2022  09:49:08,438353	2,524902E+0	2,855321E-3
4/22/2022  09:49:08,438603	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,438853	2,522971E+0	1,246060E-3
4/22/2022  09:49:08,439103	2,522971E+0	1,246060E-3
4/22/2022  09:49:08,439353	2,522971E+0	2,855321E-3
4/22/2022  09:49:08,439603	2,524902E+0	1,889765E-3
4/22/2022  09:49:08,439853	2,522971E+0	3,499026E-3
4/22/2022  09:49:08,440103	2,522649E+0	3,177174E-3
4/22/2022  09:49:08,440353	2,523614E+0	1,889765E-3
4/22/2022  09:49:08,440603	2,521040E+0	2,533469E-3
4/22/2022  09:49:08,440853	2,522005E+0	2,855321E-3
4/22/2022  09:49:08,441103	2,523293E+0	9,242081E-4
4/22/2022  09:49:08,441353	2,523293E+0	3,177174E-3
4/22/2022  09:49:08,441603	2,523936E+0	2,211617E-3
4/22/2022  09:49:08,441853	2,521361E+0	2,211617E-3
4/22/2022  09:49:08,442103	2,522005E+0	6,023559E-4
4/22/2022  09:49:08,442353	2,523936E+0	2,805037E-4
4/22/2022  09:49:08,442603	2,522327E+0	2,533469E-3
4/22/2022  09:49:08,442853	2,523614E+0	4,142730E-3
4/22/2022  09:49:08,443103	2,522649E+0	2,533469E-3
4/22/2022  09:49:08,443353	2,524258E+0	2,211617E-3
4/22/2022  09:49:08,443603	2,524580E+0	1,889765E-3
4/22/2022  09:49:08,443853	2,526189E+0	9,242081E-4
4/22/2022  09:49:08,444103	2,522649E+0	1,246060E-3
4/22/2022  09:49:08,444353	2,522005E+0	1,567913E-3
4/22/2022  09:49:08,444603	2,522327E+0	3,499026E-3
4/22/2022  09:49:08,444853	2,522649E+0	3,499026E-3
4/22/2022  09:49:08,445103	2,523936E+0	2,533469E-3
4/22/2022  09:49:08,445353	2,523936E+0	2,211617E-3
4/22/2022  09:49:08,445603	2,524580E+0	3,820878E-3
4/22/2022  09:49:08,445853	2,522971E+0	2,533469E-3
4/22/2022  09:49:08,446103	2,522971E+0	3,177174E-3
4/22/2022  09:49:08,446353	2,523293E+0	9,242081E-4
4/22/2022  09:49:08,446603	2,524258E+0	2,533469E-3
4/22/2022  09:49:08,446853	2,524258E+0	4,464582E-3
4/22/2022  09:49:08,447103	2,524902E+0	2,533469E-3
4/22/2022  09:49:08,447353	2,523936E+0	3,820878E-3
4/22/2022  09:49:08,447603	2,523293E+0	3,177174E-3
4/22/2022  09:49:08,447853	2,524580E+0	2,533469E-3
4/22/2022  09:49:08,448103	2,523614E+0	9,242081E-4
4/22/2022  09:49:08,448353	2,524580E+0	2,533469E-3
4/22/2022  09:49:08,448603	2,523936E+0	2,855321E-3
4/22/2022  09:49:08,448853	2,523614E+0	1,246060E-3
4/22/2022  09:49:08,449103	2,524580E+0	1,889765E-3
4/22/2022  09:49:08,449353	2,521683E+0	1,246060E-3
4/22/2022  09:49:08,449603	2,522971E+0	2,533469E-3
4/22/2022  09:49:08,449853	2,524580E+0	6,023559E-4
4/22/2022  09:49:08,450103	2,521683E+0	2,211617E-3
4/22/2022  09:49:08,450353	2,523614E+0	2,211617E-3
4/22/2022  09:49:08,450603	2,523614E+0	9,242081E-4
4/22/2022  09:49:08,450853	2,522971E+0	3,177174E-3
4/22/2022  09:49:08,451103	2,524902E+0	1,889765E-3
4/22/2022  09:49:08,451353	2,524258E+0	2,855321E-3
4/22/2022  09:49:08,451603	2,525224E+0	9,242081E-4
4/22/2022  09:49:08,451853	2,522649E+0	2,211617E-3
4/22/2022  09:49:08,452103	2,523614E+0	1,246060E-3
4/22/2022  09:49:08,452353	2,523936E+0	1,246060E-3
4/22/2022  09:49:08,452603	2,523936E+0	2,855321E-3
4/22/2022  09:49:08,452853	2,522971E+0	1,246060E-3
4/22/2022  09:49:08,453103	2,522649E+0	3,499026E-3
4/22/2022  09:49:08,453353	2,523614E+0	2,533469E-3
4/22/2022  09:49:08,453603	2,522649E+0	2,211617E-3
4/22/2022  09:49:08,453853	2,522649E+0	2,211617E-3
4/22/2022  09:49:08,454103	2,522327E+0	3,820878E-3
4/22/2022  09:49:08,454353	2,524580E+0	2,805037E-4
4/22/2022  09:49:08,454603	2,524258E+0	2,855321E-3
4/22/2022  09:49:08,454853	2,522971E+0	2,533469E-3
4/22/2022  09:49:08,455103	2,522971E+0	1,246060E-3
4/22/2022  09:49:08,455353	2,524580E+0	1,567913E-3
4/22/2022  09:49:08,455603	2,522649E+0	2,855321E-3
4/22/2022  09:49:08,455853	2,521683E+0	2,533469E-3
4/22/2022  09:49:08,456103	2,524902E+0	1,889765E-3
4/22/2022  09:49:08,456353	2,523936E+0	2,533469E-3
4/22/2022  09:49:08,456603	2,521683E+0	1,246060E-3
4/22/2022  09:49:08,456853	2,519752E+0	2,211617E-3
4/22/2022  09:49:08,457103	-2,443858E+0	-2,903519E-1
4/22/2022  09:49:08,457353	-2,489883E+0	-2,611138E-2
4/22/2022  09:49:08,457603	-2,493423E+0	-1,650609E-3
4/22/2022  09:49:08,457853	-2,495676E+0	-2,294314E-3
4/22/2022  09:49:08,458103	-2,494067E+0	-1,650609E-3
4/22/2022  09:49:08,458353	-2,495033E+0	-2,938018E-3
4/22/2022  09:49:08,458603	-2,494067E+0	-2,616166E-3
4/22/2022  09:49:08,458853	-2,494711E+0	-1,328757E-3
4/22/2022  09:49:08,459103	-2,496642E+0	-4,134846E-5
4/22/2022  09:49:08,459353	-2,495676E+0	-1,972462E-3
4/22/2022  09:49:08,459603	-2,495998E+0	-1,328757E-3
4/22/2022  09:49:08,459853	-2,494067E+0	-1,650609E-3
4/22/2022  09:49:08,460103	-2,494389E+0	-1,006905E-3
4/22/2022  09:49:08,460353	-2,494067E+0	-2,938018E-3
4/22/2022  09:49:08,460603	-2,494067E+0	-2,616166E-3
4/22/2022  09:49:08,460853	-2,492780E+0	-3,903575E-3
4/22/2022  09:49:08,461103	-2,494067E+0	-1,650609E-3
4/22/2022  09:49:08,461353	-2,494067E+0	-1,972462E-3
4/22/2022  09:49:08,461603	-2,494389E+0	-2,294314E-3
4/22/2022  09:49:08,461853	-2,494067E+0	-3,581723E-3
4/22/2022  09:49:08,462103	-2,491170E+0	-1,328757E-3
4/22/2022  09:49:08,462353	-2,494067E+0	-1,006905E-3
4/22/2022  09:49:08,462603	-2,494067E+0	-2,616166E-3
4/22/2022  09:49:08,462853	-2,493101E+0	-1,006905E-3
4/22/2022  09:49:08,463103	-2,494067E+0	-1,972462E-3
4/22/2022  09:49:08,463353	-2,492136E+0	-1,006905E-3
4/22/2022  09:49:08,463603	-2,494711E+0	-3,259870E-3
4/22/2022  09:49:08,463853	-2,493423E+0	-1,328757E-3
4/22/2022  09:49:08,464103	-2,494389E+0	-6,850528E-4
4/22/2022  09:49:08,464353	-2,491492E+0	-2,938018E-3
4/22/2022  09:49:08,464603	-2,493423E+0	-6,850528E-4
4/22/2022  09:49:08,464853	-2,494711E+0	-2,616166E-3
4/22/2022  09:49:08,465103	-2,492458E+0	-2,294314E-3
4/22/2022  09:49:08,465353	-2,493745E+0	-1,650609E-3
4/22/2022  09:49:08,465603	-2,492780E+0	-2,294314E-3
4/22/2022  09:49:08,465853	-2,493745E+0	-2,938018E-3
4/22/2022  09:49:08,466103	-2,495354E+0	-1,972462E-3
4/22/2022  09:49:08,466353	-2,495354E+0	-2,616166E-3
4/22/2022  09:49:08,466603	-2,494067E+0	-2,616166E-3
4/22/2022  09:49:08,466853	-2,493745E+0	-3,581723E-3
4/22/2022  09:49:08,467103	-2,495033E+0	-3,581723E-3
4/22/2022  09:49:08,467353	-2,493423E+0	-1,650609E-3
4/22/2022  09:49:08,467603	-2,494389E+0	-1,972462E-3
4/22/2022  09:49:08,467853	-2,494711E+0	-3,632007E-4
4/22/2022  09:49:08,468103	-2,493101E+0	-4,547279E-3
4/22/2022  09:49:08,468353	-2,493423E+0	-2,616166E-3
4/22/2022  09:49:08,468603	-2,493101E+0	-2,294314E-3
4/22/2022  09:49:08,468853	-2,493745E+0	-3,581723E-3
4/22/2022  09:49:08,469103	-2,495033E+0	-1,006905E-3
4/22/2022  09:49:08,469353	-2,494711E+0	-1,650609E-3
4/22/2022  09:49:08,469603	-2,494067E+0	-1,972462E-3
4/22/2022  09:49:08,469853	-2,495676E+0	-1,972462E-3
4/22/2022  09:49:08,470103	-2,495354E+0	-1,972462E-3
4/22/2022  09:49:08,470353	-2,494711E+0	-2,938018E-3
4/22/2022  09:49:08,470603	-2,494067E+0	-1,972462E-3
4/22/2022  09:49:08,470853	-2,492458E+0	-2,294314E-3
4/22/2022  09:49:08,471103	-2,493101E+0	-1,328757E-3
4/22/2022  09:49:08,471353	-2,493423E+0	-2,938018E-3
4/22/2022  09:49:08,471603	-2,494711E+0	-1,328757E-3
4/22/2022  09:49:08,471853	-2,494389E+0	-1,650609E-3
4/22/2022  09:49:08,472103	-2,493745E+0	-1,328757E-3
4/22/2022  09:49:08,472353	-2,493745E+0	-2,616166E-3
4/22/2022  09:49:08,472603	-2,493745E+0	-1,972462E-3
4/22/2022  09:49:08,472853	-2,494389E+0	-2,938018E-3
4/22/2022  09:49:08,473103	-2,495676E+0	-2,294314E-3
4/22/2022  09:49:08,473353	-2,493423E+0	-1,972462E-3
4/22/2022  09:49:08,473603	-2,492780E+0	-2,938018E-3
4/22/2022  09:49:08,473853	-2,495676E+0	-1,972462E-3
4/22/2022  09:49:08,474103	-2,493423E+0	-2,294314E-3
4/22/2022  09:49:08,474353	-2,495354E+0	-2,616166E-3
4/22/2022  09:49:08,474603	-2,494389E+0	-1,650609E-3
4/22/2022  09:49:08,474853	-2,494389E+0	-1,972462E-3
4/22/2022  09:49:08,475103	-2,494389E+0	-1,328757E-3
4/22/2022  09:49:08,475353	-2,493101E+0	-2,938018E-3
4/22/2022  09:49:08,475603	-2,494389E+0	-2,616166E-3
4/22/2022  09:49:08,475853	-2,494067E+0	-2,616166E-3
4/22/2022  09:49:08,476103	-2,493101E+0	-6,850528E-4
4/22/2022  09:49:08,476353	-2,494711E+0	-1,650609E-3
4/22/2022  09:49:08,476603	-2,492780E+0	-2,294314E-3
4/22/2022  09:49:08,476853	-2,495998E+0	-2,294314E-3
4/22/2022  09:49:08,477103	-2,494067E+0	-1,972462E-3
4/22/2022  09:49:08,477353	-2,493745E+0	-2,294314E-3
4/22/2022  09:49:08,477603	-2,493101E+0	-2,938018E-3
4/22/2022  09:49:08,477853	-2,492458E+0	-3,259870E-3
4/22/2022  09:49:08,478103	-2,494067E+0	-3,259870E-3
4/22/2022  09:49:08,478353	-2,494067E+0	-1,006905E-3
4/22/2022  09:49:08,478603	-2,491814E+0	-1,328757E-3
4/22/2022  09:49:08,478853	-2,493423E+0	-2,616166E-3
4/22/2022  09:49:08,479103	-2,494067E+0	-1,650609E-3
4/22/2022  09:49:08,479353	-2,494389E+0	-1,650609E-3
4/22/2022  09:49:08,479603	-2,493423E+0	-2,938018E-3
4/22/2022  09:49:08,479853	-2,495676E+0	-1,006905E-3
4/22/2022  09:49:08,480103	-2,493423E+0	-2,294314E-3
4/22/2022  09:49:08,480353	-2,493101E+0	-3,581723E-3
4/22/2022  09:49:08,480603	-2,493423E+0	-1,006905E-3
4/22/2022  09:49:08,480853	-2,492780E+0	-4,225427E-3
4/22/2022  09:49:08,481103	-2,492458E+0	-2,294314E-3
4/22/2022  09:49:08,481353	-2,494389E+0	-4,225427E-3
4/22/2022  09:49:08,481603	-2,495354E+0	-6,850528E-4
4/22/2022  09:49:08,481853	-2,496964E+0	-1,328757E-3
4/22/2022  09:49:08,482103	-2,492780E+0	-1,972462E-3
4/22/2022  09:49:08,482353	-2,492780E+0	-3,903575E-3
4/22/2022  09:49:08,482603	-2,493101E+0	-1,328757E-3
4/22/2022  09:49:08,482853	-2,494389E+0	-2,294314E-3
4/22/2022  09:49:08,483103	-2,495033E+0	-2,616166E-3
4/22/2022  09:49:08,483353	-2,492780E+0	-3,632007E-4
4/22/2022  09:49:08,483603	-2,493745E+0	-2,616166E-3
4/22/2022  09:49:08,483853	-2,493745E+0	-1,972462E-3
4/22/2022  09:49:08,484103	-2,494711E+0	-1,650609E-3
4/22/2022  09:49:08,484353	-2,492780E+0	-1,972462E-3
4/22/2022  09:49:08,484603	-2,494067E+0	-2,616166E-3
4/22/2022  09:49:08,484853	-2,494389E+0	-2,938018E-3
4/22/2022  09:49:08,485103	-2,493423E+0	-1,006905E-3
4/22/2022  09:49:08,485353	-2,494711E+0	-3,259870E-3
4/22/2022  09:49:08,485603	-2,492458E+0	-3,259870E-3
4/22/2022  09:49:08,485853	-2,494711E+0	-1,006905E-3
4/22/2022  09:49:08,486103	-2,493745E+0	-2,938018E-3
4/22/2022  09:49:08,486353	-2,493101E+0	-3,259870E-3
4/22/2022  09:49:08,486603	-2,492780E+0	-1,006905E-3
4/22/2022  09:49:08,486853	-2,495998E+0	-1,650609E-3
4/22/2022  09:49:08,487103	-2,493101E+0	-3,581723E-3
4/22/2022  09:49:08,487353	-2,493101E+0	-2,294314E-3
4/22/2022  09:49:08,487603	-2,494389E+0	-2,294314E-3
4/22/2022  09:49:08,487853	-2,493101E+0	-2,616166E-3
4/22/2022  09:49:08,488103	-2,494389E+0	-4,134846E-5
4/22/2022  09:49:08,488353	-2,496320E+0	-3,259870E-3
4/22/2022  09:49:08,488603	-2,495676E+0	-1,972462E-3
4/22/2022  09:49:08,488853	-2,495998E+0	-1,328757E-3
4/22/2022  09:49:08,489103	-2,494067E+0	-1,006905E-3
4/22/2022  09:49:08,489353	-2,493745E+0	-2,938018E-3
4/22/2022  09:49:08,489603	-2,492136E+0	-2,938018E-3
4/22/2022  09:49:08,489853	-2,494389E+0	-2,294314E-3
4/22/2022  09:49:08,490103	-2,496320E+0	-1,972462E-3
4/22/2022  09:49:08,490353	-2,494067E+0	-2,616166E-3
4/22/2022  09:49:08,490603	-2,494711E+0	-6,850528E-4
4/22/2022  09:49:08,490853	-2,495033E+0	-2,294314E-3
4/22/2022  09:49:08,491103	-2,494389E+0	-2,616166E-3
4/22/2022  09:49:08,491353	-2,493101E+0	-1,328757E-3
4/22/2022  09:49:08,491603	-2,494389E+0	-1,972462E-3
4/22/2022  09:49:08,491853	-2,494389E+0	-6,850528E-4
4/22/2022  09:49:08,492103	-2,494389E+0	-2,616166E-3
4/22/2022  09:49:08,492353	-2,493423E+0	-2,294314E-3
4/22/2022  09:49:08,492603	-2,495676E+0	-1,650609E-3
4/22/2022  09:49:08,492853	-2,495033E+0	-2,294314E-3
4/22/2022  09:49:08,493103	-2,494389E+0	-1,650609E-3
4/22/2022  09:49:08,493353	-2,494389E+0	-2,616166E-3
4/22/2022  09:49:08,493603	-2,494711E+0	-2,294314E-3
4/22/2022  09:49:08,493853	-2,494067E+0	-2,616166E-3
4/22/2022  09:49:08,494103	-2,493745E+0	-1,328757E-3
4/22/2022  09:49:08,494353	-2,494389E+0	-2,294314E-3
4/22/2022  09:49:08,494603	-2,492136E+0	-2,616166E-3
4/22/2022  09:49:08,494853	-2,494067E+0	-2,938018E-3
4/22/2022  09:49:08,495103	-2,495354E+0	-1,650609E-3
4/22/2022  09:49:08,495353	-2,495998E+0	-3,632007E-4
4/22/2022  09:49:08,495603	-2,492136E+0	-2,616166E-3
4/22/2022  09:49:08,495853	-2,494389E+0	-1,650609E-3
4/22/2022  09:49:08,496103	-2,492458E+0	-1,328757E-3
4/22/2022  09:49:08,496353	-2,493745E+0	-1,972462E-3
4/22/2022  09:49:08,496603	-2,492458E+0	-1,328757E-3
4/22/2022  09:49:08,496853	-2,494711E+0	-2,616166E-3
4/22/2022  09:49:08,497103	-2,493101E+0	-4,134846E-5
4/22/2022  09:49:08,497353	-2,491492E+0	-6,850528E-4
4/22/2022  09:49:08,497603	-2,495998E+0	-1,972462E-3
4/22/2022  09:49:08,497853	-2,493101E+0	-2,616166E-3
4/22/2022  09:49:08,498103	-2,494711E+0	-1,006905E-3
4/22/2022  09:49:08,498353	-2,495354E+0	-1,972462E-3
4/22/2022  09:49:08,498603	-2,493423E+0	-3,259870E-3
4/22/2022  09:49:08,498853	-2,495354E+0	-1,972462E-3
4/22/2022  09:49:08,499103	-2,493745E+0	-3,259870E-3
4/22/2022  09:49:08,499353	-2,493745E+0	-1,650609E-3
4/22/2022  09:49:08,499603	-2,493745E+0	-1,972462E-3
4/22/2022  09:49:08,499853	-2,495033E+0	-1,328757E-3
4/22/2022  09:49:08,500103	-2,495676E+0	-2,938018E-3
4/22/2022  09:49:08,500353	-2,493101E+0	-1,972462E-3
4/22/2022  09:49:08,500603	-2,495033E+0	-3,259870E-3
4/22/2022  09:49:08,500853	-2,496320E+0	-2,938018E-3
4/22/2022  09:49:08,501103	-2,493101E+0	-1,328757E-3
4/22/2022  09:49:08,501353	-2,494711E+0	-1,650609E-3
4/22/2022  09:49:08,501603	-2,494067E+0	-1,972462E-3
4/22/2022  09:49:08,501853	-2,495354E+0	-2,938018E-3
4/22/2022  09:49:08,502103	-2,494389E+0	-1,328757E-3
4/22/2022  09:49:08,502353	-2,493423E+0	-1,972462E-3
4/22/2022  09:49:08,502603	-2,494067E+0	-1,972462E-3
4/22/2022  09:49:08,502853	-2,495033E+0	-1,328757E-3
4/22/2022  09:49:08,503103	-2,494389E+0	-1,006905E-3
4/22/2022  09:49:08,503353	-2,494711E+0	-2,938018E-3
4/22/2022  09:49:08,503603	-2,491170E+0	-1,650609E-3
4/22/2022  09:49:08,503853	-2,495033E+0	-1,972462E-3
4/22/2022  09:49:08,504103	-2,493423E+0	-2,938018E-3
4/22/2022  09:49:08,504353	-2,491492E+0	-3,632007E-4
4/22/2022  09:49:08,504603	-2,492458E+0	-2,294314E-3
4/22/2022  09:49:08,504853	-2,493101E+0	-1,650609E-3
4/22/2022  09:49:08,505103	-2,494067E+0	-1,972462E-3
4/22/2022  09:49:08,505353	-2,494389E+0	-1,006905E-3
4/22/2022  09:49:08,505603	-2,493745E+0	-1,650609E-3
4/22/2022  09:49:08,505853	-2,492780E+0	-3,259870E-3
4/22/2022  09:49:08,506103	-2,495354E+0	-1,328757E-3
4/22/2022  09:49:08,506353	-2,495033E+0	-1,972462E-3
4/22/2022  09:49:08,506603	-2,456410E+0	1,154533E-2
4/22/2022  09:49:08,506853	2,486923E+0	1,763337E-1
4/22/2022  09:49:08,507103	2,515890E+0	1,540756E-2
4/22/2022  09:49:08,507353	2,519752E+0	4,464582E-3
4/22/2022  09:49:08,507603	2,520396E+0	4,142730E-3
4/22/2022  09:49:08,507853	2,519108E+0	2,211617E-3
4/22/2022  09:49:08,508103	2,521361E+0	2,533469E-3
4/22/2022  09:49:08,508353	2,522005E+0	2,855321E-3
4/22/2022  09:49:08,508603	2,523614E+0	1,567913E-3
4/22/2022  09:49:08,508853	2,521040E+0	2,211617E-3
4/22/2022  09:49:08,509103	2,522327E+0	3,177174E-3
4/22/2022  09:49:08,509353	2,521361E+0	1,889765E-3
4/22/2022  09:49:08,509603	2,522649E+0	1,889765E-3
4/22/2022  09:49:08,509853	2,522971E+0	2,211617E-3
4/22/2022  09:49:08,510103	2,524580E+0	9,242081E-4
4/22/2022  09:49:08,510353	2,522005E+0	1,246060E-3
4/22/2022  09:49:08,510603	2,524258E+0	2,211617E-3
4/22/2022  09:49:08,510853	2,523614E+0	1,567913E-3
4/22/2022  09:49:08,511103	2,522327E+0	2,211617E-3
4/22/2022  09:49:08,511353	2,523293E+0	3,820878E-3
4/22/2022  09:49:08,511603	2,522327E+0	1,889765E-3
4/22/2022  09:49:08,511853	2,521683E+0	1,246060E-3
4/22/2022  09:49:08,512103	2,523614E+0	1,246060E-3
4/22/2022  09:49:08,512353	2,525224E+0	2,211617E-3
4/22/2022  09:49:08,512603	2,521040E+0	4,142730E-3
4/22/2022  09:49:08,512853	2,524258E+0	1,889765E-3
4/22/2022  09:49:08,513103	2,522649E+0	6,023559E-4
4/22/2022  09:49:08,513353	2,523293E+0	1,567913E-3
4/22/2022  09:49:08,513603	2,523614E+0	2,211617E-3
4/22/2022  09:49:08,513853	2,523293E+0	2,533469E-3
4/22/2022  09:49:08,514103	2,525546E+0	4,786434E-3
4/22/2022  09:49:08,514353	2,524258E+0	3,499026E-3
4/22/2022  09:49:08,514603	2,522005E+0	1,889765E-3
4/22/2022  09:49:08,514853	2,523936E+0	2,533469E-3
4/22/2022  09:49:08,515103	2,522005E+0	6,023559E-4
4/22/2022  09:49:08,515353	2,523936E+0	2,211617E-3
