2,084951
2,068591
2,053494
2,038843
2,023580
2,009035
1,994359
1,979021
1,963862
1,948641
1,933340
1,918339
1,903101
1,887943
1,872513
1,857479
1,842633
1,827403
1,812024
1,796978
1,782081
1,767627
1,752460
1,737374
1,722606
1,708107
1,693450
1,678658
1,664185
1,649570
1,635265
1,621010
1,606623
1,592692
1,578534
1,564617
1,550714
1,536754
1,523211
1,509303
1,496019
1,482206
1,469352
1,455843
1,442551
1,429294
1,416365
1,403562
1,390812
1,378203
1,365290
1,352766
1,340375
1,327865
1,315680
1,303241
1,291303
1,279480
1,267489
1,255585
1,243667
1,232105
1,220740
1,209237
1,197733
1,186468
1,175314
1,153086
1,141978
1,131303
1,120359
1,109657
1,099009
1,088408
1,077892
1,067585
1,057253
1,046943
1,036870
1,026834
1,016559
1,006953
0,996772
0,987295
0,977350
0,967905
0,958214
0,948775
0,939213
0,930044
0,920555
0,911492
0,902279
0,893340
0,884179
0,866448
0,857511
0,848539
0,840113
0,831147
0,822725
0,814330
0,805808
0,797338
0,789172
0,780615
0,772540
0,764364
0,756104
0,740182
0,732074
0,724236
0,716381
0,708396
0,700587
0,693235
0,685614
0,678053
0,670361
0,662928
0,655449
0,648048
0,640459
0,633468
0,626117
0,618872
0,611824
0,604546
0,597509
0,590412
0,583520
0,576494
0,569707
0,562844
0,555785
0,549348
0,542335
0,528949
0,522311
0,515827
0,509168
0,502769
0,496431
0,489765
0,483407
0,477089
0,470792
0,464545
0,458401
0,452188
0,445774
0,439784
0,427601
0,421439
0,415518
0,409659
0,403504
0,397450
0,391734
0,385896
0,380090
0,374137
0,368429
0,362938
0,357177
0,351437
0,340204
0,334540
0,329064
0,323646
0,318205
0,312615
0,307221
0,301892
0,296377
0,291123
0,285800
0,280558
0,275303
0,270159
0,264780
0,259657
0,254366
0,249332
0,244123
0,239119
0,234039
0,229076
0,224249
0,219227
0,214281
0,209120
0,204117
0,199505
0,189889
0,185019
0,180173
0,175514
0,170728
0,166145
